001149053000,0.3,0.2,-0.3,7.3,0.7,5.9
001184814000,0.4,0.4,-0.3,7.4,0.7,6.0
001186779000,0.4,0.5,-0.3,7.5,0.8,6.2
001218242000,0.4,0.4,-0.3,7.3,0.9,6.2
001228799000,0.3,0.4,-0.2,7.2,0.9,6.3
001252348000,0.2,0.3,-0.2,7.2,1.0,6.4
001285114000,0.2,0.3,-0.1,7.4,1.0,6.7
001288371000,0.1,0.3,-0.1,7.4,1.1,7.0
001314699000,0.1,0.2,-0.1,7.5,1.1,7.1
001326283000,0.1,0.1,-0.1,7.4,1.1,6.8
001349486000,0.1,0.1,-0.1,7.2,1.1,6.7
001384016000,0.1,0.1,-0.1,7.3,1.1,6.7
001386765000,0.1,0.2,-0.1,7.3,1.1,6.7
001410391000,0.1,0.1,-0.1,7.0,1.2,6.6
001426718000,0.1,0.1,-0.1,7.0,1.2,6.6
001448258000,0.1,0.1,-0.1,7.1,1.3,6.6
001483979000,0.1,0.1,-0.1,7.0,1.3,6.6
001486732000,0.1,0.1,-0.1,6.9,1.4,6.7
001517379000,0.1,0.2,-0.0,6.9,1.4,6.7
001533501000,0.1,0.2,-0.0,6.9,1.4,6.8
001549478000,0.2,0.2,-0.0,6.9,1.4,6.9
001589149000,0.1,0.2,0.0,6.9,1.5,6.8
001589291000,0.1,0.2,0.0,6.9,1.6,6.7
001617997000,0.1,0.2,0.0,6.9,1.6,6.8
001626901000,0.0,0.1,0.0,6.9,1.6,6.8
001648300000,0.0,0.1,0.0,6.8,1.6,6.8
001682447000,0.0,0.1,0.1,6.8,1.7,6.7
001686650000,-0.0,0.1,0.1,6.8,1.7,6.7
001718974000,-0.0,0.1,0.1,6.9,1.7,6.7
001727287000,-0.1,0.1,0.1,6.9,1.6,6.9
001751381000,-0.1,0.0,0.1,6.8,1.6,7.1
001785961000,-0.1,-0.0,0.1,6.8,1.6,7.0
001786198000,-0.1,-0.0,0.1,6.8,1.6,7.0
001817132000,-0.1,-0.0,0.1,6.9,1.5,6.9
001829145000,-0.2,-0.1,0.1,6.8,1.6,7.0
001857529000,-0.2,-0.1,0.1,6.8,1.6,7.0
001884456000,-0.2,-0.1,0.1,6.9,1.5,6.8
001888101000,-0.3,-0.1,0.1,6.9,1.3,6.7
001919001000,-0.4,-0.1,0.1,6.8,1.2,6.8
001926381000,-0.4,-0.2,0.1,6.8,1.2,6.8
001954789000,-0.4,-0.2,0.1,6.8,1.1,6.9
001994909000,-0.4,-0.2,0.1,6.9,1.0,6.7
001995050000,-0.4,-0.1,0.1,6.8,0.9,6.6
002023084000,-0.4,-0.1,0.2,6.9,0.8,6.8
002026127000,-0.4,-0.2,0.2,6.9,0.8,6.9
002052755000,-0.5,-0.2,0.2,7.0,0.7,6.7
002083692000,-0.5,-0.2,0.2,7.1,0.6,6.6
002086572000,-0.5,-0.1,0.2,7.1,0.4,6.6
002116188000,-0.5,-0.1,0.2,7.2,0.4,6.6
002128047000,-0.6,-0.1,0.2,7.2,0.4,6.6
002148165000,-0.6,-0.2,0.2,7.2,0.2,6.9
002185547000,-0.6,-0.3,0.2,7.2,0.1,6.9
002187716000,-0.5,-0.2,0.2,7.2,-0.1,6.9
002221443000,-0.5,-0.2,0.2,7.3,-0.0,6.8
002226518000,-0.4,-0.1,0.2,7.2,-0.1,6.6
002252304000,-0.4,-0.1,0.2,7.3,-0.1,6.5
002284295000,-0.3,-0.1,0.2,7.2,-0.1,6.5
002286167000,-0.3,-0.1,0.1,7.3,-0.1,6.5
002310425000,-0.3,-0.1,0.1,7.1,-0.3,6.4
002326558000,-0.3,-0.1,0.2,7.2,-0.3,6.4
002352180000,-0.3,-0.0,0.1,7.3,-0.4,6.4
002391001000,-0.3,-0.0,0.1,7.2,-0.5,6.4
002391194000,-0.2,0.0,0.1,7.3,-0.6,6.5
002420495000,-0.2,-0.0,0.1,7.3,-0.6,6.5
002428891000,-0.1,0.0,0.1,7.2,-0.6,6.2
002452079000,-0.1,0.0,0.1,7.3,-0.6,6.4
002485999000,-0.1,-0.0,0.1,7.3,-0.7,6.6
002487572000,-0.1,-0.1,0.1,7.2,-0.7,6.5
002518314000,-0.0,-0.1,0.1,7.2,-0.7,6.4
002526497000,0.0,-0.1,0.1,7.3,-0.8,6.4
002549635000,0.1,-0.1,0.1,7.4,-0.8,6.4
002583650000,0.2,-0.1,0.1,7.5,-0.8,6.6
002586284000,0.2,-0.1,0.1,7.6,-0.8,6.6
002619029000,0.3,-0.2,0.0,7.6,-0.8,6.4
002626982000,0.3,-0.3,-0.0,7.5,-0.8,6.4
002650653000,0.4,-0.3,-0.1,7.4,-0.8,6.4
002683899000,0.4,-0.2,-0.1,7.5,-0.7,6.4
002687310000,0.5,-0.2,-0.1,7.5,-0.6,6.3
002717953000,0.5,-0.2,-0.2,7.3,-0.6,6.1
002728375000,0.6,-0.2,-0.1,7.3,-0.5,6.1
002752124000,0.6,-0.1,-0.1,7.4,-0.4,6.3
002782556000,0.6,-0.1,-0.1,7.3,-0.4,6.2
002787672000,0.5,-0.0,-0.1,7.3,-0.3,5.9
002819405000,0.5,0.0,-0.1,7.3,-0.2,6.1
002826580000,0.4,-0.0,-0.1,7.4,-0.1,6.2
002850523000,0.4,-0.1,-0.1,7.4,-0.1,6.1
002883933000,0.3,-0.1,-0.2,7.3,-0.1,5.9
002885962000,0.3,0.1,-0.2,7.4,-0.1,5.8
002919152000,0.3,0.2,-0.2,7.4,0.1,6.2
002926729000,0.3,0.1,-0.2,7.4,0.2,6.1
002949246000,0.3,0.1,-0.2,7.3,0.2,5.9
002988532000,0.3,0.1,-0.2,7.3,0.3,5.9
002988781000,0.3,0.2,-0.2,7.4,0.3,6.1
003016926000,0.3,0.1,-0.2,7.5,0.4,6.2
003028411000,0.3,0.1,-0.2,7.5,0.6,6.1
003050662000,0.3,0.2,-0.3,7.5,0.6,6.0
003083564000,0.3,0.3,-0.3,7.5,0.7,6.1
003087599000,0.3,0.3,-0.3,7.3,0.8,6.2
003119596000,0.3,0.3,-0.3,7.1,0.9,6.4
003126078000,0.2,0.3,-0.3,7.1,0.9,6.5
003149606000,0.2,0.3,-0.3,7.1,1.1,6.4
003210807000,0.2,0.3,-0.2,7.1,1.2,6.4
003211075000,0.1,0.2,-0.2,7.2,1.2,6.6
003211253000,0.0,0.1,-0.2,7.1,1.3,6.7
003246638000,-0.1,0.0,-0.2,7.1,1.3,6.7
003246778000,-0.1,0.0,-0.1,7.1,1.4,6.8
003269930000,-0.1,-0.0,-0.1,7.2,1.4,6.7
003294034000,-0.1,-0.0,-0.1,7.1,1.4,6.6
003313284000,-0.2,-0.0,-0.1,7.2,1.5,6.6
003328009000,-0.2,-0.0,-0.1,7.1,1.5,6.5
003348368000,-0.2,-0.0,-0.1,7.1,1.4,6.6
003380667000,-0.1,-0.0,-0.1,7.0,1.3,6.6
003387139000,-0.1,0.0,-0.1,7.0,1.3,6.7
003416181000,-0.1,0.0,-0.1,7.0,1.2,6.8
003426617000,0.0,0.0,-0.1,6.9,1.4,6.7
003451584000,0.1,0.1,-0.0,7.0,1.3,6.8
003467042000,0.1,0.1,-0.1,6.9,1.3,6.8
003486031000,0.2,0.1,-0.1,6.9,1.3,6.6
003515432000,0.2,0.1,-0.0,6.8,1.2,6.5
003526362000,0.1,0.2,0.0,6.9,1.3,6.6
003549628000,0.1,0.2,0.0,7.0,1.3,6.7
003583625000,0.0,0.1,0.1,7.1,1.2,6.7
003585972000,-0.1,0.0,0.1,7.1,1.2,6.6
003615006000,-0.2,0.0,0.2,7.0,1.1,6.8
003630239000,-0.2,-0.1,0.2,7.1,1.2,6.7
003652953000,-0.3,-0.1,0.3,7.1,1.2,6.8
003666656000,-0.4,-0.1,0.3,7.2,1.1,6.8
003687655000,-0.4,-0.1,0.3,7.1,1.0,6.7
003714420000,-0.5,-0.1,0.4,6.9,0.9,6.6
003726310000,-0.5,-0.1,0.4,7.0,1.0,6.6
003747565000,-0.5,-0.1,0.4,7.1,0.9,6.5
003781113000,-0.6,-0.2,0.4,7.1,0.7,6.4
003786018000,-0.6,-0.1,0.4,7.2,0.5,6.5
003811523000,-0.7,-0.2,0.4,7.2,0.3,6.8
003826312000,-0.8,-0.3,0.3,7.3,-0.0,6.8
003851046000,-0.7,-0.3,0.3,7.5,-0.4,6.9
003884817000,-0.6,-0.4,0.3,7.5,-0.6,6.7
003886298000,-0.6,-0.3,0.3,7.5,-0.8,6.6
003920682000,-0.5,-0.2,0.2,7.5,-0.8,6.6
003928999000,-0.4,-0.2,0.2,7.4,-1.0,6.5
003946527000,-0.3,-0.2,0.2,7.2,-1.1,6.3
003982781000,-0.3,-0.2,0.1,7.1,-1.1,6.2
003987639000,-0.2,-0.2,0.1,6.9,-0.9,6.2
004015624000,-0.1,-0.1,0.1,6.9,-0.8,6.0
004025936000,0.0,0.0,0.0,6.9,-0.8,5.8
004050132000,0.1,0.1,-0.0,6.9,-0.7,5.8
004085753000,0.1,0.2,-0.1,6.9,-0.5,6.0
004085980000,0.1,0.2,-0.2,7.0,-0.4,6.2
004117390000,0.2,0.2,-0.2,6.9,-0.3,6.1
004125744000,0.4,0.4,-0.2,7.1,-0.3,6.4
004150096000,0.5,0.6,-0.2,7.2,-0.2,7.1
004182308000,0.6,0.4,-0.3,7.2,-0.0,7.1
004185444000,0.8,0.4,-0.3,7.2,0.2,6.5
004217338000,0.9,0.6,-0.3,7.1,0.5,6.4
004228214000,0.9,0.6,-0.2,7.2,0.7,7.1
004248374000,0.8,0.4,-0.2,7.3,0.8,7.4
004282903000,0.9,0.1,-0.2,7.4,0.8,7.1
004286894000,0.9,0.1,-0.2,7.5,1.1,6.1
004314053000,0.7,0.2,-0.1,7.6,1.2,6.1
004325858000,0.5,0.1,-0.1,7.7,1.3,5.9
004349428000,0.3,-0.0,-0.1,7.7,1.3,6.2
004386264000,0.1,-0.4,-0.1,7.6,1.0,6.2
004386409000,0.0,-0.5,-0.1,7.4,0.8,5.7
004418645000,-0.0,-0.3,-0.0,7.5,0.8,5.6
004427603000,-0.1,-0.1,0.0,7.7,0.8,5.8
004453455000,-0.1,-0.2,0.0,7.8,0.8,5.9
004484256000,-0.1,-0.4,-0.0,7.6,0.6,5.9
004486176000,-0.0,-0.4,-0.0,7.4,0.5,5.8
004518790000,0.1,-0.3,0.0,7.4,0.5,5.9
004528048000,0.3,-0.2,0.0,7.3,0.6,5.6
004551646000,0.4,0.0,0.0,7.5,0.6,5.8
004582220000,0.7,0.2,0.0,7.6,0.8,5.6
004586879000,0.8,0.3,-0.0,7.5,1.0,5.5
004614668000,0.9,0.2,-0.1,7.6,1.0,5.2
004625442000,0.9,0.2,-0.1,7.4,1.2,5.0
004652759000,0.8,0.2,-0.1,7.4,1.4,5.6
004683865000,0.8,0.3,-0.2,7.5,1.7,5.9
004685918000,0.8,0.4,-0.2,7.5,1.9,5.8
004719121000,0.7,0.3,-0.3,7.4,1.8,5.7
004726273000,0.6,0.4,-0.4,7.1,1.9,5.5
004751498000,0.5,0.5,-0.4,6.9,2.1,5.6
004782643000,0.4,0.5,-0.4,6.4,2.2,5.9
004786147000,0.3,0.4,-0.4,6.0,1.8,6.2
004814523000,0.2,0.4,-0.4,6.3,1.7,6.4
004827370000,0.0,0.5,-0.4,6.4,1.9,6.8
004848362000,-0.2,0.5,-0.3,6.1,2.1,7.2
004882557000,-0.5,0.4,-0.3,6.1,2.1,8.4
004887298000,-0.6,0.3,-0.2,5.8,2.0,8.8
004915465000,-0.8,0.3,-0.1,5.6,1.9,8.8
004926282000,-0.9,0.2,0.0,5.5,1.8,8.8
004951278000,-1.0,0.0,0.1,5.5,1.8,8.7
004965247000,-1.0,0.0,0.2,5.5,1.5,8.6
004986168000,-0.9,0.1,0.3,5.5,1.6,8.0
005018060000,-0.9,0.4,0.5,5.6,1.8,7.9
005026117000,-0.9,0.5,0.5,5.6,1.9,8.1
005053058000,-1.0,0.4,0.6,5.7,1.8,8.5
005084086000,-1.1,0.2,0.6,6.0,1.4,9.2
005085509000,-1.1,-0.1,0.5,5.9,1.2,9.1
005118083000,-1.1,-0.1,0.6,5.5,1.0,9.3
005127865000,-0.9,0.0,0.6,5.9,0.8,9.3
005149836000,-0.7,0.2,0.6,5.9,0.6,9.3
005187496000,-0.6,0.3,0.7,5.9,0.5,9.1
005187724000,-0.6,0.0,0.7,5.7,0.5,9.1
005222936000,-0.7,-0.3,0.7,5.5,0.4,8.8
005225783000,-0.7,-0.3,0.7,5.6,0.0,8.7
005252767000,-0.6,-0.3,0.7,5.6,-0.2,8.3
005265823000,-0.6,-0.3,0.7,5.6,-0.4,8.6
005286106000,-0.6,-0.5,0.7,6.1,-0.6,9.1
005318398000,-0.6,-0.8,0.5,6.2,-0.7,8.6
005326316000,-0.5,-0.8,0.4,6.0,-0.9,8.0
005351833000,-0.4,-0.6,0.4,5.9,-1.0,8.2
005386676000,-0.3,-0.6,0.3,6.6,-1.1,9.3
005386900000,-0.1,-0.9,0.2,6.6,-1.3,8.9
005413724000,-0.0,-1.0,0.1,6.4,-1.4,7.8
005427670000,0.0,-0.8,0.1,6.4,-1.2,7.2
005449473000,0.0,-0.8,0.0,6.8,-1.0,7.4
005483197000,0.1,-0.9,-0.1,7.0,-1.2,7.5
005487248000,0.2,-0.8,-0.2,6.8,-1.3,7.0
005516940000,0.2,-0.7,-0.3,6.4,-1.2,6.5
005526341000,0.3,-0.4,-0.3,6.3,-1.3,6.8
005551021000,0.4,-0.3,-0.3,6.8,-1.4,7.3
005584538000,0.5,-0.3,-0.4,6.9,-1.2,7.2
005585962000,0.5,-0.5,-0.5,6.3,-1.1,6.2
005616667000,0.4,-0.5,-0.5,6.3,-1.1,5.6
005626131000,0.4,-0.1,-0.5,6.5,-1.1,6.2
005651117000,0.6,0.1,-0.5,7.2,-1.1,6.8
005679334000,0.7,0.1,-0.5,7.3,-0.9,6.2
005684854000,0.8,0.0,-0.6,7.2,-0.8,5.6
005709795000,0.8,0.1,-0.7,7.2,-0.6,5.1
005727286000,0.7,0.3,-0.7,7.3,-0.5,5.3
005745134000,0.7,0.3,-0.7,7.4,-0.3,5.6
005775968000,0.7,0.4,-0.8,7.5,-0.2,5.8
005787194000,0.7,0.3,-0.9,7.3,-0.0,5.9
005812939000,0.7,0.2,-0.9,7.2,-0.1,5.6
005826336000,0.7,0.3,-0.8,7.2,-0.1,5.1
005846817000,0.7,0.6,-0.8,7.4,0.2,4.6
005879181000,0.6,0.9,-0.9,7.4,0.7,5.3
005884948000,0.5,0.6,-0.9,7.0,1.1,5.9
005909502000,0.4,0.4,-0.9,6.9,1.1,5.9
005925350000,0.4,0.3,-0.8,7.2,1.3,5.9
005945123000,0.3,0.4,-0.8,7.4,1.3,5.8
005977651000,0.3,0.5,-0.8,7.6,1.8,5.9
005985505000,0.1,0.4,-0.8,7.4,2.0,6.1
006016802000,0.0,0.3,-0.9,7.4,2.2,6.7
006027897000,0.0,0.3,-1.0,7.1,2.4,7.0
006050839000,0.0,0.3,-1.1,6.7,2.5,6.9
006081530000,-0.0,0.2,-1.0,6.4,2.1,6.5
006086835000,-0.2,0.2,-0.8,5.8,2.2,6.7
006119735000,-0.2,0.2,-0.6,5.9,2.5,7.1
006125062000,-0.3,0.2,-0.4,5.7,3.0,7.2
006147023000,-0.3,0.2,-0.3,6.0,3.3,7.5
006175572000,-0.4,0.1,-0.3,5.6,3.3,7.3
006185663000,-0.3,0.2,-0.2,5.3,3.0,7.1
006232137000,-0.3,0.3,-0.1,5.4,2.5,7.2
006232366000,-0.4,0.5,0.0,4.9,2.5,7.3
006247452000,-0.5,0.8,0.2,5.0,2.4,7.8
006277329000,-0.5,0.7,0.4,5.5,2.9,8.7
006285040000,-0.5,0.4,0.5,5.9,3.0,9.0
006308631000,-0.4,-0.1,0.5,5.5,3.0,8.7
006327711000,-0.1,-0.2,0.6,6.4,2.6,7.7
006344936000,0.1,0.0,0.6,6.9,2.4,6.5
006365207000,0.1,0.3,0.6,6.5,2.4,6.7
006388125000,-0.0,0.2,0.6,6.7,2.5,7.9
006413958000,-0.0,-0.1,0.5,6.8,2.3,8.3
006425364000,0.1,-0.4,0.5,6.8,2.3,7.6
006447829000,0.0,-0.4,0.5,6.9,2.2,7.0
006465236000,-0.0,-0.5,0.5,7.0,2.3,6.8
006484816000,-0.1,-0.5,0.4,7.1,2.2,7.0
006516972000,-0.2,-0.7,0.4,7.1,2.0,6.5
006525156000,-0.2,-0.8,0.4,6.9,1.9,6.0
006551131000,-0.3,-0.8,0.4,6.7,1.6,5.4
006581793000,-0.3,-0.7,0.4,6.7,1.6,5.3
006584788000,-0.2,-0.5,0.4,6.9,1.5,5.3
006615275000,-0.2,-0.3,0.3,6.9,1.4,5.8
006627859000,-0.1,-0.3,0.3,6.7,1.2,5.7
006652240000,-0.0,-0.3,0.2,6.6,1.1,5.3
006666596000,0.1,-0.2,0.2,6.6,1.2,5.0
006688760000,0.2,-0.0,0.2,6.8,1.3,4.7
006715821000,0.1,0.2,0.2,7.0,1.3,4.5
006725257000,0.0,0.3,0.1,7.0,1.2,4.9
006747624000,-0.1,0.1,0.1,6.6,1.2,4.8
006781719000,-0.2,0.2,0.1,6.3,1.3,5.1
006785483000,-0.4,0.2,0.2,6.1,1.1,6.8
006816191000,-0.4,0.1,0.2,6.3,1.1,7.6
006825140000,-0.3,0.0,0.2,6.6,1.3,7.2
006849277000,-0.2,0.3,0.2,7.1,1.4,6.8
006883072000,-0.1,0.6,0.2,7.0,1.6,6.8
006885394000,0.0,0.6,0.2,6.9,1.4,7.7
006920961000,0.1,0.3,0.1,6.8,1.2,7.9
006927565000,0.2,0.1,0.1,6.6,1.1,7.5
006953157000,0.2,0.2,0.1,6.4,1.3,6.7
006980897000,0.2,0.2,0.1,6.3,1.6,7.6
006986301000,0.2,0.1,0.1,7.1,1.3,8.8
007010852000,0.3,-0.1,-0.0,7.2,1.2,8.6
007025399000,0.3,-0.2,-0.1,6.3,1.4,8.0
007047810000,0.2,-0.4,-0.1,5.9,1.4,8.7
007082772000,0.0,-0.5,-0.1,6.1,1.4,9.2
007085486000,-0.2,-0.6,-0.1,5.9,1.1,8.7
007116053000,-0.2,-0.5,0.0,5.4,1.2,8.4
007124971000,-0.2,-0.3,0.1,6.0,1.5,8.2
007149865000,-0.2,-0.3,0.1,6.8,1.4,8.4
007184664000,-0.1,-0.6,-0.1,6.1,1.0,8.4
007187247000,0.1,-0.3,-0.1,5.4,1.1,7.2
007224033000,0.0,-0.0,0.1,5.3,1.3,8.0
007253696000,-0.1,0.1,0.3,6.1,1.2,8.8
007253832000,-0.1,0.2,0.4,6.5,0.9,9.0
007281799000,-0.2,0.2,0.4,6.6,0.7,9.0
007285989000,-0.2,0.2,0.5,6.6,0.3,8.4
007316327000,-0.5,0.1,0.6,6.5,0.3,8.1
007325096000,-0.6,-0.1,0.6,6.2,0.1,8.3
007351751000,-0.6,0.0,0.7,6.1,-0.5,8.3
007381964000,-0.4,0.3,0.8,6.4,-0.8,8.1
007384977000,-0.2,0.6,0.9,6.7,0.0,8.5
007415045000,-0.3,0.4,0.9,6.6,-0.0,9.9
007425615000,-0.1,0.1,0.8,6.7,0.3,9.8
007450864000,0.0,-0.1,0.8,6.5,0.6,9.2
007493058000,0.2,-0.1,0.7,6.3,0.2,9.9
007493212000,0.5,-0.3,0.6,7.1,-0.3,9.7
007517916000,0.9,-0.4,0.5,7.7,-0.4,8.5
007527484000,1.2,-0.6,0.3,7.7,-0.2,6.9
007551047000,1.3,-0.8,0.1,7.5,-0.4,6.4
007584131000,1.5,-0.7,-0.1,7.3,-0.7,5.8
007587005000,1.6,-0.5,-0.3,7.3,-0.4,5.7
007616315000,1.5,-0.5,-0.4,6.8,-0.2,6.0
007624601000,1.5,-0.6,-0.5,6.3,-0.2,5.7
007650344000,1.5,-0.5,-0.5,5.7,-0.1,5.3
007680287000,1.6,-0.2,-0.4,5.8,-0.0,5.1
007684861000,1.6,-0.0,-0.4,6.1,0.2,5.6
007720279000,1.6,-0.2,-0.4,5.7,0.3,5.7
007725492000,1.6,-0.2,-0.4,5.6,0.5,5.3
007760766000,1.6,0.2,-0.3,6.0,0.8,5.4
007781775000,1.5,0.4,-0.4,6.5,1.0,5.2
007784761000,1.2,0.4,-0.4,7.1,1.2,5.5
007815045000,0.7,-0.0,-0.6,6.7,1.4,5.8
007827185000,0.3,-0.2,-0.7,6.6,1.3,6.0
007849103000,0.2,0.1,-0.8,6.6,1.4,6.3
007864971000,0.2,0.4,-0.9,7.0,1.5,6.2
007886261000,0.2,0.6,-1.0,7.1,1.8,5.1
007913561000,0.1,1.1,-1.3,7.0,2.3,5.2
007924420000,-0.3,0.9,-1.6,6.5,2.9,6.1
007952831000,-0.4,0.7,-1.8,5.7,3.1,6.3
007982475000,-0.5,0.8,-1.8,5.2,3.4,6.6
007984469000,-0.7,0.7,-1.7,4.9,3.4,7.2
008023094000,-1.0,0.3,-1.4,4.7,3.4,7.7
008025412000,-1.1,0.1,-1.1,5.5,3.8,8.2
008056663000,-1.0,-0.1,-1.0,5.5,3.9,8.5
008082302000,-0.9,-0.1,-0.9,5.2,3.8,8.1
008084472000,-1.0,-0.1,-0.8,5.3,4.0,8.4
008117224000,-1.1,-0.4,-0.7,4.9,4.4,8.6
008127112000,-1.1,-0.6,-0.6,4.5,4.4,8.1
008151478000,-1.0,-0.6,-0.4,4.7,4.2,7.7
008181801000,-1.0,-0.5,-0.0,5.0,3.9,7.9
008186351000,-0.9,-0.5,0.2,5.1,3.6,8.2
008214036000,-0.8,-0.8,0.3,5.1,3.6,8.8
008224623000,-0.7,-0.9,0.5,5.2,3.5,8.5
008250674000,-0.6,-0.8,0.7,5.2,3.6,7.5
008291648000,-0.5,-0.6,0.9,5.4,3.3,7.2
008291884000,-0.5,-0.4,1.0,5.9,2.9,7.6
008324861000,-0.4,-0.5,1.0,5.8,2.9,7.8
008324996000,-0.4,-0.6,1.0,5.4,2.9,7.6
008350498000,-0.3,-0.6,1.1,5.1,3.1,6.8
008382573000,-0.4,-0.6,1.2,5.6,3.2,6.7
008384803000,-0.4,-0.6,1.3,6.2,3.1,6.2
008420243000,-0.4,-0.6,1.4,6.6,2.2,5.7
008427663000,-0.6,-0.4,1.5,6.5,1.6,6.2
008451197000,-0.6,-0.3,1.5,6.3,1.5,6.5
008465171000,-0.7,-0.2,1.7,6.4,1.7,6.9
008486527000,-0.7,-0.3,1.8,6.7,1.2,7.0
008517107000,-0.5,-0.1,1.8,6.7,0.6,6.6
008524885000,-0.4,0.3,1.9,7.0,-0.0,7.0
008546125000,-0.1,0.4,1.8,7.5,-0.4,7.8
008579651000,0.1,0.1,1.7,7.6,-0.6,7.6
008584692000,0.3,0.2,1.5,7.2,-0.5,7.5
008616018000,0.5,0.2,1.4,6.6,-0.5,7.4
008625077000,0.6,0.1,1.4,6.6,-0.8,7.5
008649185000,0.7,0.1,1.4,6.6,-0.9,7.3
008678160000,0.8,0.1,1.3,7.0,-0.8,7.1
008684854000,0.9,0.0,1.2,7.1,-0.7,6.8
008717641000,1.1,0.1,1.1,7.4,-0.6,7.4
008727760000,1.1,0.1,0.9,6.9,-0.8,7.4
008750586000,1.1,0.2,0.8,7.0,-1.1,7.8
008765341000,1.1,0.0,0.7,7.0,-1.1,7.8
008785893000,1.2,-0.2,0.5,7.0,-1.0,7.5
008815731000,1.3,-0.2,0.4,6.6,-1.2,7.0
008824845000,1.2,-0.1,0.3,6.6,-1.1,6.7
008848802000,1.0,-0.3,0.3,6.9,-1.0,6.7
008882078000,0.8,-0.4,0.2,6.9,-0.9,7.1
008884476000,0.7,-0.5,0.1,6.7,-0.9,7.2
008916633000,0.7,-0.4,0.1,6.4,-1.0,6.9
